CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
78,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
79,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
80,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
81,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
82,0.52727273,0.76923077,0.07936508,0.0,0.63636364,0.90909091,9.116e-05,0.1,5.8
83,0.57692308,0.6656535,0.0,0.0,0.61538462,1.0,0.0,0.25,45.0
84,0.57777778,0.70992366,0.0,0.0,0.2,1.0,0.0,0.22222222,26.0
85,0.58333333,0.64285714,0.0,0.0,0.33333333,1.0,0.0,0.25,21.0
86,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
87,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
88,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
89,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
90,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
91,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
92,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
93,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
94,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
95,0.44444444,0.56603774,0.0,0.0,0.22222222,1.0,0.0,0.25,16.0
96,0.44444444,0.70588235,0.0,0.0,0.1,1.0,0.0,0.22222222,20.0
97,1.0,0.0,0.81818182,1.0,0.0,0.0,0.0009009,1.0,0.11111111
98,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
99,0.64285714,0.73913043,0.1,0.0,0.25,1.0,0.00010022,0.42857143,4.5
100,1.0,0.0,1.0,1.0,0.0,0.0,0.00180144,1.0,0.0
101,0.60714286,0.78461538,0.0,0.0,0.125,1.0,0.0,0.28571429,17.0
102,0.44444444,0.69230769,0.0,0.0,0.22222222,1.0,0.0,0.25,16.0
103,0.67272727,0.90588235,0.0,0.0,0.81818182,0.81818182,0.0,0.1,37.0
104,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
105,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
106,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
107,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
108,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
109,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
110,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
111,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
112,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
113,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
114,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
115,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
116,0.6,0.54545455,0.5,0.2,0.0,0.8,0.00048077,0.25,0.5
117,0.71428571,0.77777778,0.49152542,0.28571429,0.14285714,1.0,0.00083023,0.33333333,0.51724138
118,1.0,1.0,0.04,0.0,1.0,1.0,6.683e-05,1.0,12.0
119,0.60714286,0.69230769,0.0,0.0,0.25,1.0,0.0,0.28571429,17.0
120,0.3030303,0.70909091,0.0,0.0,0.0,1.0,0.0,0.09090909,20.0
121,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
122,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
123,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
124,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
125,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
126,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
127,0.60714286,0.73770492,0.0,0.0,0.125,1.0,0.0,0.42857143,17.0
128,0.60714286,0.73770492,0.0,0.0,0.125,1.0,0.0,0.42857143,17.0
129,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
130,1.0,0.0,1.0,1.0,0.0,0.0,0.0020016,1.0,0.0
131,0.33333333,0.6,0.0,0.0,0.33333333,0.91666667,0.0,0.09090909,22.0
132,1.0,0.0,1.0,1.0,0.0,0.0,0.00160128,1.0,0.0
133,0.44444444,0.75,0.0,0.0,0.11111111,1.0,0.0,0.25,16.0
134,0.42857143,0.64285714,0.0,0.0,0.0,1.0,0.0,0.28571429,12.0
135,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
136,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
137,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
138,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
139,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
140,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
141,0.28888889,0.55555556,0.10344828,0.0,0.0,0.7,6.016e-05,0.11111111,4.33333333
142,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
143,1.0,1.0,0.68421053,1.0,0.0,1.0,0.00086771,1.0,0.23076923
144,1.0,1.0,0.41176471,0.2,0.0,1.0,0.0005609,1.0,0.71428571
145,1.0,1.0,0.41176471,0.2,0.0,1.0,0.0005609,1.0,0.71428571
146,0.66666667,0.9,0.0,0.0,0.77777778,1.0,0.0,0.25,24.0
147,0.66666667,0.9,0.0,0.0,0.77777778,1.0,0.0,0.25,24.0
148,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
149,0.4,0.0,0.7037037,0.8,0.0,0.0,0.00076122,0.25,0.21052632
150,0.64285714,0.69863014,0.0,0.0,0.375,1.0,0.0,0.28571429,18.0
151,0.37362637,0.86013986,0.01449275,0.0,0.21428571,1.0,1.433e-05,0.07692308,34.0
152,0.64285714,0.69863014,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
153,0.64285714,0.69863014,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
154,1.0,1.0,0.55555556,0.5,0.0,1.0,0.00075105,1.0,0.4
155,0.38888889,0.6,0.0,0.0,0.0,1.0,0.0,0.25,14.0
156,0.68888889,0.92432432,0.0,0.0,0.8,1.0,0.0,0.22222222,31.0
157,0.68888889,0.92432432,0.0,0.0,0.8,1.0,0.0,0.22222222,31.0
158,0.67857143,0.82142857,0.0,0.0,0.375,0.875,0.0,0.14285714,19.0
159,0.67857143,0.82142857,0.15555556,0.125,0.375,0.875,0.00017539,0.14285714,2.71428571
160,1.0,1.0,0.53846154,0.25,0.0,1.0,0.00070098,1.0,0.42857143
161,0.42857143,0.52941176,0.0,0.0,0.0,1.0,0.0,0.33333333,9.0
162,0.64444444,0.78947368,0.0,0.0,0.2,1.0,0.0,0.55555556,29.0
163,1.0,0.0,1.0,1.0,0.0,0.0,0.00220176,1.0,0.0
164,1.0,0.0,1.0,1.0,0.0,0.0,0.00220176,1.0,0.0
165,1.0,0.0,1.0,1.0,0.0,0.0,0.00220176,1.0,0.0
166,1.0,1.0,0.47368421,0.2,0.0,1.0,0.00072115,1.0,0.55555556
167,1.0,1.0,0.47368421,0.2,0.0,1.0,0.00072115,1.0,0.55555556
168,0.66666667,0.6,0.42857143,0.0,0.0,0.75,0.00030042,0.33333333,0.66666667
169,0.66666667,0.76595745,0.0,0.0,0.14285714,1.0,0.0,0.33333333,14.0
170,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
171,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
172,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
173,0.66666667,0.6875,0.0,0.0,0.28571429,1.0,0.0,0.5,14.0
174,0.52727273,0.78431373,0.0,0.0,0.63636364,0.90909091,0.0,0.1,29.0
175,0.66666667,0.78947368,0.0,0.0,0.22222222,1.0,0.0,0.5,24.0
176,0.85714286,0.88461538,0.25,0.14285714,0.42857143,1.0,0.00034354,0.5,1.5
177,0.6,0.6,0.2,0.0,0.0,1.0,0.00012019,0.5,2.0
178,1.0,1.0,0.53846154,0.33333333,0.0,1.0,0.00046723,1.0,0.42857143
179,1.0,0.0,1.0,1.0,0.0,0.0,0.00120096,1.0,0.0
180,1.0,0.0,1.0,1.0,0.0,0.0,0.00120096,1.0,0.0
181,0.39285714,0.54545455,0.0,0.0,0.0,1.0,0.0,0.28571429,11.0
182,1.0,0.0,1.0,1.0,0.0,0.0,0.00220176,1.0,0.0
183,1.0,0.0,0.88888889,1.0,0.0,0.0,0.0016016,1.0,0.0625
184,0.66666667,0.6,0.65217391,0.5,0.0,0.75,0.00075105,0.33333333,0.26666667
185,1.0,0.0,1.0,1.0,0.0,0.0,0.00120096,1.0,0.0
186,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
187,0.5,0.78947368,0.0,0.0,0.11111111,1.0,0.0,0.25,18.0
188,0.57142857,0.85714286,0.0,0.0,0.0,0.71428571,0.0,0.16666667,12.0
189,0.53333333,0.52941176,0.42857143,0.16666667,0.0,0.83333333,0.00040072,0.2,0.66666667
190,0.6969697,0.81818182,0.0,0.0,1.0,1.0,0.0,0.54545455,46.0
191,1.0,1.0,0.68421053,1.0,0.0,1.0,0.00086771,1.0,0.23076923
192,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
193,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
194,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
195,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
196,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
197,1.0,0.0,1.0,1.0,0.0,0.0,0.0020016,1.0,0.0
198,1.0,0.0,1.0,1.0,0.0,0.0,0.0020016,1.0,0.0
199,1.0,0.0,1.0,1.0,0.0,0.0,0.0020016,1.0,0.0
200,0.71428571,0.75,0.0,0.0,0.28571429,1.0,0.0,0.33333333,15.0
201,0.63888889,0.9375,0.0,0.0,0.77777778,0.77777778,0.0,0.125,23.0
202,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
203,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
204,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
205,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
206,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
207,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
208,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
209,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
210,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
211,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
212,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
213,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
214,0.72222222,0.8540146,0.0,0.0,0.77777778,1.0,0.0,0.375,26.0
215,0.57777778,0.78151261,0.0,0.0,0.5,1.0,0.0,0.33333333,26.0
216,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
217,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
218,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
219,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
220,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
221,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
222,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
223,0.47272727,0.90756303,0.0,0.0,0.63636364,0.90909091,0.0,0.1,26.0
224,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
225,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
226,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
227,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
228,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
229,0.9,0.875,0.53846154,0.4,0.0,1.0,0.00084135,0.75,0.42857143
230,0.73333333,0.67741935,0.0,0.0,0.0,1.0,0.0,0.6,11.0
231,0.73333333,0.88235294,0.18518519,0.16666667,0.0,0.83333333,0.00016697,0.2,2.2
232,0.75,0.82550336,0.05263158,0.11111111,0.66666667,1.0,6.683e-05,0.25,9.0
233,0.58974359,0.81481481,0.0,0.0,0.84615385,1.0,0.0,0.16666667,46.0
234,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
235,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
236,0.78571429,0.94594595,0.0,0.0,0.875,0.875,0.0,0.14285714,22.0
237,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
238,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
239,1.0,0.0,1.0,1.0,0.0,0.0,0.00160128,1.0,0.0
240,0.47619048,0.75,0.0,0.0,0.0,1.0,0.0,0.16666667,10.0
241,0.75,0.8125,0.0,0.0,0.375,1.0,0.0,0.42857143,21.0
242,0.75,0.77319588,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
243,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
244,0.7,0.8,0.5483871,0.2,0.0,0.8,0.00068109,0.25,0.41176471
245,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
246,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
247,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
248,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
249,1.0,1.0,0.21052632,0.0,0.0,1.0,0.00026715,1.0,1.875
250,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
251,0.60714286,0.90909091,0.22727273,0.25,0.125,0.75,0.00025055,0.14285714,1.7
252,0.76190476,0.78688525,0.0,0.0,0.28571429,1.0,0.0,0.5,16.0
253,0.82222222,0.96923077,0.0,0.0,0.9,0.9,0.0,0.11111111,37.0
254,1.0,0.0,1.0,1.0,0.0,0.0,0.00120096,1.0,0.0
255,0.76190476,0.75,0.0,0.0,0.14285714,1.0,0.0,0.5,16.0
256,1.0,0.0,1.0,1.0,0.0,0.0,0.00140112,1.0,0.0
257,0.76470588,0.87096774,0.0,0.0,1.0,1.0,0.0,0.5,104.0
258,0.64285714,0.8630137,0.18181818,0.25,0.125,1.0,0.00020044,0.28571429,2.25
259,0.8,0.84615385,0.11111111,0.16666667,0.0,1.0,0.00010018,0.4,4.0
260,1.0,1.0,0.57142857,0.66666667,0.0,1.0,0.00053397,1.0,0.375
261,0.66666667,0.0,0.66666667,0.66666667,0.0,0.0,0.00053397,0.5,0.25
262,0.73333333,0.88235294,0.37142857,0.16666667,0.0,0.83333333,0.00043411,0.2,0.84615385
263,0.46666667,0.6,0.0,0.0,0.0,1.0,0.0,0.2,7.0
264,1.0,1.0,0.18918919,0.0,0.0,1.0,0.00023375,1.0,2.14285714
265,1.0,1.0,0.16,0.0,1.0,1.0,0.00022903,1.0,2.625
266,0.76190476,0.92307692,0.08571429,0.14285714,0.14285714,0.85714286,8.589e-05,0.16666667,5.33333333
267,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
268,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
269,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
270,0.76190476,0.92307692,0.08571429,0.14285714,0.14285714,0.85714286,8.589e-05,0.16666667,5.33333333
271,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
272,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
273,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
274,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
275,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
276,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
277,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
278,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
279,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
280,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
281,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
282,1.0,0.0,1.0,1.0,0.0,0.0,0.0010008,1.0,0.0
283,0.80952381,0.88732394,0.0,0.0,0.28571429,1.0,0.0,0.33333333,17.0
284,0.83333333,0.75,0.61538462,0.75,0.0,1.0,0.00080112,0.66666667,0.3125
285,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
286,1.0,1.0,0.48717949,0.0,0.0,1.0,0.00076122,1.0,0.52631579
287,0.82142857,0.91525424,0.0,0.0,0.875,1.0,0.0,0.28571429,23.0
288,0.82142857,0.91525424,0.0,0.0,0.875,1.0,0.0,0.28571429,23.0
289,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
290,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
291,1.0,0.0,1.0,1.0,0.0,0.0,0.00180144,1.0,0.0
292,1.0,1.0,0.01098901,0.0,1.0,1.0,2.005e-05,1.0,45.0
293,0.7,0.8,0.17647059,0.2,0.0,0.8,0.00012019,0.25,2.33333333
294,1.0,0.0,1.0,1.0,0.0,0.0,0.0010008,1.0,0.0
295,0.84444444,0.94795539,0.0,0.0,0.9,1.0,0.0,0.22222222,38.0
296,1.0,1.0,0.21052632,0.0,0.0,1.0,0.00026715,1.0,1.875
297,1.0,1.0,0.13846154,0.0,1.0,1.0,0.0002255,1.0,3.11111111
298,1.0,0.0,0.77777778,1.0,0.0,0.0,0.0007007,1.0,0.14285714
299,0.83333333,0.86440678,0.0,0.0,0.77777778,1.0,0.0,0.625,30.0
300,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
301,0.83333333,0.75,0.58333333,0.5,0.0,1.0,0.00070098,0.66666667,0.35714286
302,0.83333333,0.75,0.58333333,0.5,0.0,1.0,0.00070098,0.66666667,0.35714286
303,0.82222222,0.96923077,0.06329114,0.1,0.9,0.9,0.00010026,0.11111111,7.4
304,0.82222222,0.96923077,0.06329114,0.1,0.9,0.9,0.00010026,0.11111111,7.4
305,1.0,1.0,0.35483871,0.0,0.0,1.0,0.00044071,1.0,0.90909091
306,1.0,1.0,0.23076923,0.0,0.0,1.0,0.00024038,1.0,1.66666667
307,0.80555556,0.96,0.07936508,0.11111111,0.88888889,0.88888889,0.00011138,0.125,5.8
308,0.85714286,0.9047619,0.0,0.0,0.875,1.0,0.0,0.42857143,24.0
309,0.85714286,0.9047619,0.0,0.0,0.875,1.0,0.0,0.42857143,24.0
310,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
311,1.0,0.0,1.0,1.0,0.0,0.0,0.00120096,1.0,0.0
312,0.86111111,0.921875,0.0,0.0,0.88888889,1.0,0.0,0.375,31.0
