CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
65,0.21904762,0.50769231,0.14814815,0.0,0.86666667,0.86666667,0.00010699,0.07142857,2.875
66,0.5,0.66,0.0,0.0,0.75,0.75,0.0,0.14285714,14.0
67,0.30555556,0.25,0.15384615,0.0,0.66666667,0.55555556,8.905e-05,0.125,2.75
68,0.92857143,0.91666667,0.30666667,0.0,1.0,1.0,0.00057592,0.85714286,1.13043478
69,1.0,0.0,1.0,1.0,0.0,0.0,0.00120024,1.0,0.0
70,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
71,0.5,0.375,0.375,0.4,0.6,0.6,0.00024024,0.25,0.83333333
72,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
73,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
74,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
75,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
76,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
77,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
78,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
79,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
80,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
81,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
82,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
83,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
84,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
85,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
86,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
87,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
88,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
89,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
90,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
91,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
92,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
93,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
94,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
95,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
96,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
97,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
98,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
99,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
100,0.5,0.0,0.25,0.25,0.25,0.0,0.00010008,0.33333333,1.5
101,0.5,0.0,0.25,0.25,0.25,0.0,0.00010008,0.33333333,1.5
102,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
103,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
104,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
105,0.4,0.3,0.0,0.0,0.5,0.5,0.0,0.2,6.0
106,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
107,1.0,0.0,1.0,1.0,0.0,0.0,0.00140028,1.0,0.0
108,0.53333333,0.47368421,0.05882353,0.0,0.83333333,0.83333333,3.337e-05,0.2,8.0
109,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
110,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
111,0.53333333,0.52941176,0.0,0.0,1.0,1.0,0.0,0.4,8.0
112,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
113,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
114,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
115,0.57142857,0.63157895,0.07692308,0.0,0.85714286,0.85714286,5.722e-05,0.16666667,6.0
116,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
117,0.28571429,0.0,0.14285714,0.0,0.42857143,0.0,5.722e-05,0.16666667,3.0
118,1.0,0.0,1.0,1.0,0.0,0.0,0.0010002,1.0,0.0
119,0.58333333,0.6185567,0.22222222,0.11111111,1.0,1.0,0.00026715,0.25,1.75
120,1.0,0.0,1.0,1.0,0.0,0.0,0.00460092,1.0,0.0
121,0.38095238,0.4,0.0,0.0,0.71428571,0.57142857,0.0,0.16666667,8.0
122,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
123,0.38095238,0.42857143,0.0,0.0,0.71428571,0.57142857,0.0,0.16666667,8.0
124,0.6,0.54545455,0.0,0.0,0.8,0.8,0.0,0.25,6.0
125,0.6,0.54545455,0.0,0.0,0.8,0.8,0.0,0.25,6.0
126,0.6,0.54545455,0.0,0.0,0.8,0.8,0.0,0.25,6.0
127,0.46666667,0.5,0.0,0.0,0.83333333,0.66666667,0.0,0.2,7.0
128,0.6,0.57142857,0.18181818,0.0,1.0,1.0,0.00013349,0.4,2.25
129,1.0,0.0,0.77777778,1.0,0.0,0.0,0.00070028,1.0,0.14285714
130,0.6,0.6,0.0,0.0,1.0,1.0,0.0,0.5,6.0
131,0.6,0.6,0.0,0.0,1.0,1.0,0.0,0.5,6.0
132,0.36111111,0.375,0.03703704,0.0,0.77777778,0.66666667,2.226e-05,0.125,13.0
133,0.66666667,0.0,0.42857143,0.0,0.33333333,0.0,0.00020012,0.5,0.66666667
134,0.61904762,0.61363636,0.0,0.0,1.0,1.0,0.0,0.33333333,13.0
135,1.0,0.0,1.0,1.0,0.0,0.0,0.00120024,1.0,0.0
136,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
137,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
138,1.0,1.0,0.71428571,0.66666667,1.0,1.0,0.0010006,1.0,0.2
139,0.30555556,0.40909091,0.12,0.0,0.66666667,0.66666667,6.679e-05,0.125,3.66666667
140,1.0,0.0,0.8,1.0,0.0,0.0,0.00080032,1.0,0.125
141,0.5,0.0,0.75,0.5,0.5,0.0,0.00090072,0.33333333,0.16666667
142,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
143,0.66666667,0.0,0.42857143,0.0,0.33333333,0.0,0.00020012,0.5,0.66666667
144,0.83333333,0.75,0.41176471,0.0,1.0,1.0,0.00035028,0.66666667,0.71428571
145,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00010008,0.33333333,2.0
146,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
147,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
148,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
149,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00015012,0.33333333,1.33333333
150,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
151,1.0,0.0,1.0,1.0,0.0,0.0,0.00140028,1.0,0.0
152,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
153,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
154,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
155,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
156,0.66666667,0.0,0.66666667,0.33333333,0.33333333,0.0,0.00053365,0.5,0.25
157,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
158,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
159,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
160,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
161,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
162,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
163,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
164,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00013341,0.5,1.0
165,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
166,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
167,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
168,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
169,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
170,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
171,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
172,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
173,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
174,0.66666667,0.0,0.5,0.33333333,0.33333333,0.0,0.00026683,0.5,0.5
175,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
176,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
177,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
178,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
179,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
180,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
181,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00013341,0.5,1.0
182,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
183,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
184,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
185,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
186,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
187,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
188,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
189,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
190,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
191,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00013341,0.5,1.0
192,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
193,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
194,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
195,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
196,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
197,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
198,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
199,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
200,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
201,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
202,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
203,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
204,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00010004,1.0,1.0
205,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
206,0.66666667,0.0,0.55555556,0.33333333,0.33333333,0.0,0.00033353,0.5,0.4
207,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
208,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00010004,1.0,1.0
209,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
210,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
211,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
212,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
213,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
214,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00013341,0.5,1.0
215,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
216,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
217,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
218,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
219,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
220,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00013341,0.5,1.0
221,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
222,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
223,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
224,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
225,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
226,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00013341,0.5,1.0
227,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
228,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
229,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
230,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
231,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
232,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
233,0.5,0.42857143,0.09090909,0.0,0.6,0.6,4.004e-05,0.25,5.0
234,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
235,1.0,0.0,1.0,1.0,0.0,0.0,0.00260052,1.0,0.0
236,0.6,0.65217391,0.60869565,0.5,0.83333333,0.83333333,0.00093445,0.2,0.32142857
237,0.4,0.375,0.0,0.0,0.66666667,0.5,0.0,0.2,6.0
238,0.4,0.375,0.2,0.0,0.66666667,0.5,0.00010012,0.2,2.0
239,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
240,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
241,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
242,0.7,0.8,0.06666667,0.0,0.8,0.8,4.004e-05,0.25,7.0
243,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
244,0.5,0.5,0.0,0.0,0.8,0.6,0.0,0.25,5.0
245,0.5,0.5,0.47368421,0.2,0.8,0.6,0.00036036,0.25,0.55555556
246,0.5,0.5,0.16666667,0.0,0.8,0.6,8.008e-05,0.25,2.5
247,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
248,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
249,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
250,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
251,0.73333333,0.88235294,0.04347826,0.0,0.83333333,0.83333333,3.337e-05,0.2,11.0
252,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
253,1.0,1.0,0.25,0.0,1.0,1.0,0.00013341,1.0,1.5
254,0.5,0.0,0.68421053,1.0,0.5,0.0,0.00065052,0.33333333,0.23076923
255,0.66666667,0.0,0.6,0.66666667,0.33333333,0.0,0.00040024,0.5,0.33333333
256,0.66666667,0.0,0.55555556,0.66666667,0.33333333,0.0,0.00033353,0.5,0.4
257,1.0,1.0,0.14285714,0.0,1.0,1.0,6.671e-05,1.0,3.0
258,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
259,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
260,0.5,0.0,0.33333333,0.0,0.5,0.0,0.00015012,0.33333333,1.0
261,0.5,0.0,0.33333333,0.25,0.5,0.0,0.00015012,0.33333333,1.0
262,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
263,0.66666667,0.0,0.42857143,0.33333333,0.33333333,0.0,0.00020012,0.5,0.66666667
264,0.5,0.0,0.4,0.0,0.5,0.0,0.00020016,0.33333333,0.75
265,0.5,0.0,0.25,0.0,0.5,0.0,0.00010008,0.33333333,1.5
266,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
267,1.0,1.0,0.33333333,0.0,1.0,1.0,0.00020012,1.0,1.0
268,0.66666667,0.6,0.11111111,0.0,0.75,0.75,5.004e-05,0.33333333,4.0
269,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
270,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
271,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
272,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
273,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
274,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
275,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
276,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
277,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
278,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
279,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
280,1.0,0.0,1.0,1.0,0.0,0.0,0.0010002,1.0,0.0
281,0.8,0.76923077,0.22580645,0.0,1.0,1.0,0.00023361,0.6,1.71428571
282,0.66666667,0.61363636,0.0,0.0,1.0,1.0,0.0,0.5,14.0
283,0.67857143,0.81481481,0.0952381,0.0,0.875,0.875,0.00010016,0.14285714,4.75
284,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
285,1.0,0.0,1.0,1.0,0.0,0.0,0.00080016,1.0,0.0
286,0.33333333,0.0,0.66666667,0.83333333,0.5,0.0,0.00066747,0.2,0.25
287,1.0,0.0,0.8,1.0,0.0,0.0,0.00080032,1.0,0.125
288,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
289,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
290,0.83333333,0.75,0.09090909,0.0,1.0,1.0,5.004e-05,0.66666667,5.0
291,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
292,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
293,0.83333333,0.75,0.09090909,0.0,1.0,1.0,5.004e-05,0.66666667,5.0
294,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
295,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
296,0.86666667,0.86666667,0.54385965,0.5,1.0,1.0,0.00103457,0.6,0.41935484
297,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
298,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
299,0.5,0.0,0.4,0.25,0.5,0.0,0.00020016,0.33333333,0.75
300,1.0,0.0,1.0,1.0,0.0,0.0,0.00040008,1.0,0.0
301,1.0,0.0,0.77777778,1.0,0.0,0.0,0.00070028,1.0,0.14285714
302,1.0,0.0,0.77777778,1.0,0.0,0.0,0.00070028,1.0,0.14285714
303,1.0,0.0,1.0,1.0,0.0,0.0,0.0010002,1.0,0.0
304,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
305,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
306,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
307,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
308,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
309,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
310,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
311,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
312,1.0,0.0,1.0,1.0,0.0,0.0,0.00040008,1.0,0.0
313,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
314,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
315,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
316,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
317,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
318,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
319,1.0,0.0,1.0,1.0,0.0,0.0,0.00040008,1.0,0.0
320,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
321,1.0,0.0,1.0,1.0,0.0,0.0,0.0010002,1.0,0.0
322,1.0,0.0,1.0,1.0,0.0,0.0,0.0010002,1.0,0.0
323,1.0,0.0,1.0,1.0,0.0,0.0,0.00040008,1.0,0.0
324,1.0,0.0,1.0,1.0,0.0,0.0,0.00060012,1.0,0.0
