CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
78,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
79,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
80,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
81,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
82,0.52727273,0.76923077,0.07936508,0.0,0.63636364,0.90909091,9.116e-05,0.1,5.8
83,0.57692308,0.6656535,0.0,0.0,0.61538462,1.0,0.0,0.25,45.0
84,0.57777778,0.70992366,0.0,0.0,0.2,1.0,0.0,0.22222222,26.0
85,0.58333333,0.64285714,0.0,0.0,0.33333333,1.0,0.0,0.25,21.0
86,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
87,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
88,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
89,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
90,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
91,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
92,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
93,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
94,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
95,0.44444444,0.56603774,0.0,0.0,0.22222222,1.0,0.0,0.25,16.0
96,0.44444444,0.70588235,0.0,0.0,0.1,1.0,0.0,0.22222222,20.0
97,1.0,0.0,0.81818182,1.0,0.0,0.0,0.0009009,1.0,0.11111111
98,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
99,0.64285714,0.73913043,0.1,0.0,0.25,1.0,0.00010022,0.42857143,4.5
100,0.60714286,0.78461538,0.0,0.0,0.125,1.0,0.0,0.28571429,17.0
101,0.44444444,0.69230769,0.0,0.0,0.22222222,1.0,0.0,0.25,16.0
102,0.67272727,0.90588235,0.0,0.0,0.81818182,0.81818182,0.0,0.1,37.0
103,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
104,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
105,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
106,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
107,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
108,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
109,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
110,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
111,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
112,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
113,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
114,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
115,0.6,0.54545455,0.5,0.2,0.0,0.8,0.00048077,0.25,0.5
116,0.71428571,0.77777778,0.49152542,0.28571429,0.14285714,1.0,0.00083023,0.33333333,0.51724138
117,1.0,1.0,0.04,0.0,1.0,1.0,6.683e-05,1.0,12.0
118,0.60714286,0.69230769,0.0,0.0,0.25,1.0,0.0,0.28571429,17.0
119,0.3030303,0.70909091,0.0,0.0,0.0,1.0,0.0,0.09090909,20.0
120,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
121,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
122,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
123,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
124,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
125,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
126,0.60714286,0.73770492,0.0,0.0,0.125,1.0,0.0,0.42857143,17.0
127,0.60714286,0.73770492,0.0,0.0,0.125,1.0,0.0,0.42857143,17.0
128,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
129,0.33333333,0.6,0.0,0.0,0.33333333,0.91666667,0.0,0.09090909,22.0
130,0.44444444,0.75,0.0,0.0,0.11111111,1.0,0.0,0.25,16.0
131,0.42857143,0.64285714,0.0,0.0,0.0,1.0,0.0,0.28571429,12.0
132,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
133,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
134,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
135,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
136,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
137,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
138,0.28888889,0.55555556,0.10344828,0.0,0.0,0.7,6.016e-05,0.11111111,4.33333333
139,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
140,1.0,1.0,0.68421053,1.0,0.0,1.0,0.00086771,1.0,0.23076923
141,1.0,1.0,0.41176471,0.2,0.0,1.0,0.0005609,1.0,0.71428571
142,1.0,1.0,0.41176471,0.2,0.0,1.0,0.0005609,1.0,0.71428571
143,0.66666667,0.9,0.0,0.0,0.77777778,1.0,0.0,0.25,24.0
144,0.66666667,0.9,0.0,0.0,0.77777778,1.0,0.0,0.25,24.0
145,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
146,0.4,0.0,0.7037037,0.8,0.0,0.0,0.00076122,0.25,0.21052632
147,0.64285714,0.69863014,0.0,0.0,0.375,1.0,0.0,0.28571429,18.0
148,0.37362637,0.86013986,0.01449275,0.0,0.21428571,1.0,1.433e-05,0.07692308,34.0
149,0.64285714,0.69863014,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
150,0.64285714,0.69863014,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
151,1.0,1.0,0.55555556,0.5,0.0,1.0,0.00075105,1.0,0.4
152,0.38888889,0.6,0.0,0.0,0.0,1.0,0.0,0.25,14.0
153,0.68888889,0.92432432,0.0,0.0,0.8,1.0,0.0,0.22222222,31.0
154,0.68888889,0.92432432,0.0,0.0,0.8,1.0,0.0,0.22222222,31.0
155,0.67857143,0.82142857,0.0,0.0,0.375,0.875,0.0,0.14285714,19.0
156,0.67857143,0.82142857,0.15555556,0.125,0.375,0.875,0.00017539,0.14285714,2.71428571
157,1.0,1.0,0.53846154,0.25,0.0,1.0,0.00070098,1.0,0.42857143
158,0.42857143,0.52941176,0.0,0.0,0.0,1.0,0.0,0.33333333,9.0
159,0.64444444,0.78947368,0.0,0.0,0.2,1.0,0.0,0.55555556,29.0
160,1.0,1.0,0.47368421,0.2,0.0,1.0,0.00072115,1.0,0.55555556
161,1.0,1.0,0.47368421,0.2,0.0,1.0,0.00072115,1.0,0.55555556
162,0.66666667,0.6,0.42857143,0.0,0.0,0.75,0.00030042,0.33333333,0.66666667
163,0.66666667,0.76595745,0.0,0.0,0.14285714,1.0,0.0,0.33333333,14.0
164,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
165,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
166,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
167,0.66666667,0.6875,0.0,0.0,0.28571429,1.0,0.0,0.5,14.0
168,0.52727273,0.78431373,0.0,0.0,0.63636364,0.90909091,0.0,0.1,29.0
169,0.66666667,0.78947368,0.0,0.0,0.22222222,1.0,0.0,0.5,24.0
170,0.85714286,0.88461538,0.25,0.14285714,0.42857143,1.0,0.00034354,0.5,1.5
171,0.6,0.6,0.2,0.0,0.0,1.0,0.00012019,0.5,2.0
172,1.0,1.0,0.53846154,0.33333333,0.0,1.0,0.00046723,1.0,0.42857143
173,0.39285714,0.54545455,0.0,0.0,0.0,1.0,0.0,0.28571429,11.0
174,1.0,0.0,0.88888889,1.0,0.0,0.0,0.0016016,1.0,0.0625
175,0.66666667,0.6,0.65217391,0.5,0.0,0.75,0.00075105,0.33333333,0.26666667
176,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
177,0.5,0.78947368,0.0,0.0,0.11111111,1.0,0.0,0.25,18.0
178,0.57142857,0.85714286,0.0,0.0,0.0,0.71428571,0.0,0.16666667,12.0
179,0.53333333,0.52941176,0.42857143,0.16666667,0.0,0.83333333,0.00040072,0.2,0.66666667
180,0.6969697,0.81818182,0.0,0.0,1.0,1.0,0.0,0.54545455,46.0
181,1.0,1.0,0.68421053,1.0,0.0,1.0,0.00086771,1.0,0.23076923
182,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
183,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
184,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
185,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
186,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
187,0.71428571,0.75,0.0,0.0,0.28571429,1.0,0.0,0.33333333,15.0
188,0.63888889,0.9375,0.0,0.0,0.77777778,0.77777778,0.0,0.125,23.0
189,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
190,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
191,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
192,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
193,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
194,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
195,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
196,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
197,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
198,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
199,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
200,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
201,0.72222222,0.8540146,0.0,0.0,0.77777778,1.0,0.0,0.375,26.0
202,0.57777778,0.78151261,0.0,0.0,0.5,1.0,0.0,0.33333333,26.0
203,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
204,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
205,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
206,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
207,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
208,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
209,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
210,0.47272727,0.90756303,0.0,0.0,0.63636364,0.90909091,0.0,0.1,26.0
211,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
212,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
213,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
214,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
215,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
216,0.9,0.875,0.53846154,0.4,0.0,1.0,0.00084135,0.75,0.42857143
217,0.73333333,0.67741935,0.0,0.0,0.0,1.0,0.0,0.6,11.0
218,0.73333333,0.88235294,0.18518519,0.16666667,0.0,0.83333333,0.00016697,0.2,2.2
219,0.75,0.82550336,0.05263158,0.11111111,0.66666667,1.0,6.683e-05,0.25,9.0
220,0.58974359,0.81481481,0.0,0.0,0.84615385,1.0,0.0,0.16666667,46.0
221,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
222,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
223,0.78571429,0.94594595,0.0,0.0,0.875,0.875,0.0,0.14285714,22.0
224,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
225,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
226,0.47619048,0.75,0.0,0.0,0.0,1.0,0.0,0.16666667,10.0
227,0.75,0.8125,0.0,0.0,0.375,1.0,0.0,0.42857143,21.0
228,0.75,0.77319588,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
229,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
230,0.7,0.8,0.5483871,0.2,0.0,0.8,0.00068109,0.25,0.41176471
231,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
232,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
233,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
234,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
235,1.0,1.0,0.21052632,0.0,0.0,1.0,0.00026715,1.0,1.875
236,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
237,0.60714286,0.90909091,0.22727273,0.25,0.125,0.75,0.00025055,0.14285714,1.7
238,0.76190476,0.78688525,0.0,0.0,0.28571429,1.0,0.0,0.5,16.0
239,0.82222222,0.96923077,0.0,0.0,0.9,0.9,0.0,0.11111111,37.0
240,0.76190476,0.75,0.0,0.0,0.14285714,1.0,0.0,0.5,16.0
241,0.76470588,0.87096774,0.0,0.0,1.0,1.0,0.0,0.5,104.0
242,0.64285714,0.8630137,0.18181818,0.25,0.125,1.0,0.00020044,0.28571429,2.25
243,0.8,0.84615385,0.11111111,0.16666667,0.0,1.0,0.00010018,0.4,4.0
244,1.0,1.0,0.57142857,0.66666667,0.0,1.0,0.00053397,1.0,0.375
245,0.66666667,0.0,0.66666667,0.66666667,0.0,0.0,0.00053397,0.5,0.25
246,0.73333333,0.88235294,0.37142857,0.16666667,0.0,0.83333333,0.00043411,0.2,0.84615385
247,0.46666667,0.6,0.0,0.0,0.0,1.0,0.0,0.2,7.0
248,1.0,1.0,0.18918919,0.0,0.0,1.0,0.00023375,1.0,2.14285714
249,1.0,1.0,0.16,0.0,1.0,1.0,0.00022903,1.0,2.625
250,0.76190476,0.92307692,0.08571429,0.14285714,0.14285714,0.85714286,8.589e-05,0.16666667,5.33333333
251,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
252,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
253,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
254,0.76190476,0.92307692,0.08571429,0.14285714,0.14285714,0.85714286,8.589e-05,0.16666667,5.33333333
255,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
256,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
257,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
258,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
259,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
260,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
261,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
262,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
263,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
264,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
265,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
266,0.80952381,0.88732394,0.0,0.0,0.28571429,1.0,0.0,0.33333333,17.0
267,0.83333333,0.75,0.61538462,0.75,0.0,1.0,0.00080112,0.66666667,0.3125
268,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
269,1.0,1.0,0.48717949,0.0,0.0,1.0,0.00076122,1.0,0.52631579
270,0.82142857,0.91525424,0.0,0.0,0.875,1.0,0.0,0.28571429,23.0
271,0.82142857,0.91525424,0.0,0.0,0.875,1.0,0.0,0.28571429,23.0
272,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
273,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
274,1.0,1.0,0.01098901,0.0,1.0,1.0,2.005e-05,1.0,45.0
275,0.7,0.8,0.17647059,0.2,0.0,0.8,0.00012019,0.25,2.33333333
276,0.84444444,0.94795539,0.0,0.0,0.9,1.0,0.0,0.22222222,38.0
277,1.0,1.0,0.21052632,0.0,0.0,1.0,0.00026715,1.0,1.875
278,1.0,1.0,0.13846154,0.0,1.0,1.0,0.0002255,1.0,3.11111111
279,1.0,0.0,0.77777778,1.0,0.0,0.0,0.0007007,1.0,0.14285714
280,0.83333333,0.86440678,0.0,0.0,0.77777778,1.0,0.0,0.625,30.0
281,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
282,0.83333333,0.75,0.58333333,0.5,0.0,1.0,0.00070098,0.66666667,0.35714286
283,0.83333333,0.75,0.58333333,0.5,0.0,1.0,0.00070098,0.66666667,0.35714286
284,0.82222222,0.96923077,0.06329114,0.1,0.9,0.9,0.00010026,0.11111111,7.4
285,0.82222222,0.96923077,0.06329114,0.1,0.9,0.9,0.00010026,0.11111111,7.4
286,1.0,1.0,0.35483871,0.0,0.0,1.0,0.00044071,1.0,0.90909091
287,1.0,1.0,0.23076923,0.0,0.0,1.0,0.00024038,1.0,1.66666667
288,0.80555556,0.96,0.07936508,0.11111111,0.88888889,0.88888889,0.00011138,0.125,5.8
289,0.85714286,0.9047619,0.0,0.0,0.875,1.0,0.0,0.42857143,24.0
290,0.85714286,0.9047619,0.0,0.0,0.875,1.0,0.0,0.42857143,24.0
291,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
292,0.86111111,0.921875,0.0,0.0,0.88888889,1.0,0.0,0.375,31.0
293,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
294,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
295,0.85714286,0.87096774,0.0,0.0,0.5,1.0,0.0,0.71428571,24.0
296,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
297,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
298,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
299,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
300,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
301,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
302,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
303,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
304,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
305,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
306,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
307,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
308,1.0,0.0,0.81818182,1.0,0.0,0.0,0.0009009,1.0,0.11111111
309,1.0,1.0,0.23076923,0.0,0.0,1.0,0.00024038,1.0,1.66666667
310,1.0,1.0,0.25925926,0.0,0.0,1.0,0.00028045,1.0,1.42857143
311,1.0,1.0,0.35483871,0.0,0.0,1.0,0.00044071,1.0,0.90909091
